"ID","Anger","Disgust","Fear","Sadness","Happiness","Love","Surprise","Neutral","Other"
"2481455451","0.09353051403626106","0.08715011435243104","0.08706468621938362","0.05802260277242777","0.14198677820166494","0.02546368948251584","0.3111792505905261","0.11203382880053267","0.08356853554425694"
"2481455461","0.08830727266896686","0.05989218106056361","0.09527632590952426","0.0830565442423925","0.1845342807990171","0.027165873169478744","0.27250322799725996","0.1412226721691779","0.0480416219836191"
"2481455468","0.08470281710702261","0.06718392835129626","0.1133943402479564","0.13242729114237636","0.1316186080959953","0.02294455069235109","0.193224123138573","0.1867461241083722","0.06775821711605674"
"2481473049","0.11626816247602753","0.11081643179444763","0.09718704333829982","0.07765478759371798","0.05882240564638364","0.04843078469459605","0.18138632236506766","0.14262249087322046","0.1668115712182392"
"2481505311","0.11183673212239094","0.07722073682470884","0.10284603793868966","0.2137250393111068","0.0718421834004101","0.019472337954508628","0.1774888543816203","0.14623596497007893","0.0793321130964858"
"2481505416","0.1138443769344708","0.11408539923964482","0.14822871172829621","0.12546739027220463","0.10760813358373285","0.02127303285096029","0.20881906663395408","0.11083529618117814","0.04983859257555817"
"2481505524","0.09312500183502005","0.0590440876147672","0.04301801860679517","0.05360036531677861","0.1698812570364003","0.030815134332722375","0.3193492942314872","0.1574230751964563","0.07374376582957279"
"2481505827","0.10910700569107971","0.0732764714777619","0.09241043013825881","0.20588340926975424","0.09980767248200571","0.022517371314239514","0.16084127343246543","0.15785206173085486","0.07830430446357986"
"2481529046","0.1013087821565758","0.07951766900824031","0.07582117732808123","0.08698088330715341","0.13843607418072684","0.026184262249799053","0.28672311301864667","0.14623724831271884","0.05879079043805785"
"2481979110","0.06673896210805004","0.0676308662879442","0.11826155650226623","0.04749914119677465","0.1518322382643155","0.028244814503739703","0.23612973074618435","0.2361722759480393","0.04749041444268604"
"2481984190","0.11592843194715335","0.06708872172735549","0.05323163360495125","0.084336298490559","0.12893219594861716","0.07018248729773816","0.22154802685391156","0.1540241169111631","0.10472808721855092"
"2481984329","0.11088760260036366","0.0964467164232236","0.09798308729374436","0.05636499269987734","0.16588745288426182","0.028809517069357735","0.24686600983117402","0.12511252501526327","0.07164209618273426"
"2482136150","0.15536863808788898","0.09137729609622522","0.08371909622649065","0.11940505279602787","0.08401358494929205","0.028297752425365332","0.23066675463812814","0.15155718946896632","0.05559463531161546"
"2482367065","0.1737271835655447","0.08569404838513751","0.05756171501948661","0.1109016671510877","0.07981266558473181","0.025387974663733964","0.22780350702353427","0.16850669092492168","0.07060454768182173"
"2482456776","0.14517080669040267","0.08512975399032288","0.08305460891765311","0.07356514609785714","0.12372263036126192","0.0336065493688173","0.23156326262162108","0.14033777403156117","0.08384946792050277"
"2482462846","0.06667128123447176","0.1255008141746664","0.06382527727687556","0.13329124968142386","0.12560270568539006","0.0426185101318089","0.17758637447040976","0.17752206106319035","0.08738172628176331"
"2482462869","0.21776985732094076","0.13342748472814783","0.0704710530688939","0.0879701492205398","0.0651407281589605","0.019986115839993972","0.21801846058447527","0.12755214555307423","0.059664005524973716"
"2482462907","0.13177769013744792","0.10702885428287062","0.0585551783633359","0.11252774775120704","0.07662244743528811","0.02765512189286013","0.22724931151807262","0.19744224201594618","0.06114140660297149"
"2482462912","0.18804521774783506","0.1477621493491029","0.070834032711008","0.05640984110573243","0.10853284226639125","0.025076779017151937","0.23258174039940915","0.10251878442487415","0.06823861297849512"
"2482462969","0.08185387044400513","0.05960140255175085","0.07204639560585542","0.13701106711933458","0.19575010914085958","0.023377165219406148","0.16376524653012012","0.18901987188826727","0.07757487150040084"
"2482462994","0.15701922516667552","0.11110840341806173","0.09122661271374286","0.06017961613544458","0.1626004599366064","0.02964719138003811","0.12822682398282825","0.18373220925092665","0.07625945801567595"
"2482463000","0.10782476272102455","0.07953961465055592","0.07769092206310035","0.07335657999996278","0.1524151370467469","0.03521919225480116","0.24422232604454194","0.14531000882517872","0.08442145639408763"
"2482463025","0.11967092522480582","0.07996383892042065","0.06252643437357823","0.07696635202881556","0.1185492417706874","0.028137488603840816","0.25997358242681595","0.18181706324316674","0.0723950734078688"
"2482468949","0.10531035592029686","0.08530511963601906","0.06657120758106157","0.11859903997906555","0.12703345434905025","0.0341160770734654","0.28585767894664177","0.11326020228534589","0.06394686422905367"
"2482468951","0.16241810480156363","0.1343596525578578","0.061933400167511095","0.09707815875775673","0.08435463655673928","0.021579034689297633","0.2762477823773977","0.1158601741092364","0.04616905598263977"
"2482468979","0.11346040115538171","0.08837885354181739","0.08041369884435426","0.08024816243998756","0.09036796760462232","0.022721191677075023","0.3336084771426487","0.13773896424698356","0.053062283347129445"
"2482468985","0.057603958601310415","0.056324322123789634","0.072159844157299","0.10447276036226043","0.25184699501328","0.02096453097893173","0.16449320801630496","0.22647892693250193","0.04565545381432194"
"2482468992","0.07211501592737513","0.05362610776591785","0.04720883495796098","0.03819570132777774","0.1249197404878164","0.0298347084600247","0.2839745341466023","0.27706448635693337","0.07306087056959153"
"2482496201","0.08178633046173601","0.0673586799204899","0.05515155811825326","0.20388017619183438","0.16589485252566397","0.01608494724287105","0.16337976917035996","0.1866833440361879","0.05978034233260357"
"2482496214","0.0799508449046416","0.05489406045579225","0.05531425888686154","0.12344539104037879","0.21064973680330487","0.023437366080327284","0.19178631668973645","0.19598973009041987","0.06453229504853737"
"2482496217","0.16127527594609442","0.08476977632085755","0.09279153298435638","0.08041642776135939","0.11015601138388839","0.029466025264916477","0.23552664371243523","0.13779075762849324","0.06780754899759892"
"2482496232","0.08341020204620983","0.05310166108791209","0.03881505708231722","0.1191466802936214","0.1764958365207666","0.022372196227969054","0.22074813553590827","0.23189787252826416","0.05401235867703134"
"2482496247","0.09941336245158852","0.06332664979267429","0.052358051108665996","0.05018577524306195","0.18210955514477226","0.02957872037276873","0.26617864424053606","0.16642589950078385","0.0904233421451484"
"2482496260","0.06842785656226832","0.05579964294191916","0.06504241608084729","0.08566827518991325","0.19520344131546022","0.028175222945599404","0.28024694782009607","0.16942639723672248","0.05200979990717377"
"2482496263","0.13784019609843826","0.09013409316511574","0.05315181031470177","0.13648708125842382","0.0872388224391303","0.020211846556392233","0.19356064415409133","0.21851045431167787","0.06286505170202873"
"2482496269","0.1548276785635861","0.13601353720353299","0.054397978302398654","0.09791084446562379","0.08065677926903292","0.03874803930118071","0.19564105077393903","0.1546260466937694","0.08717804542693644"
"2482497990","0.1816164628520976","0.09855073692552085","0.04895476254262926","0.11954785678576008","0.06789773518870959","0.015716077946787536","0.28293993941728096","0.12060432534264229","0.06417210299857186"
"2482497992","0.14185509554787748","0.10909846839972753","0.06615373160924817","0.09127446652307145","0.08429086995573185","0.023608656290015143","0.25545265585701676","0.17107572605861981","0.05719032975869182"
"2482501500","0.14825335796858707","0.10610126998657447","0.056832444387698376","0.15529098465770036","0.0591451331478556","0.030010425041246513","0.2685857556713226","0.121061150955409","0.05471947818360607"
"2482519583","0.19635341538176515","0.10320886736461354","0.030264597345517806","0.10702257933285976","0.051684571496426364","0.015316354184441489","0.2762429431894734","0.17882843081673566","0.041078240888166806"
"2482553304","0.12554477439615214","0.09632778636272166","0.0871366214028986","0.1119861063558864","0.12264776554887326","0.05305494628931227","0.14746285196642012","0.1532156218120532","0.10262352586568237"
"2482576737","0.22604629596552794","0.09231032068079066","0.032827348513521294","0.04419267350213628","0.11449026100241627","0.035984344385640465","0.22004389474939387","0.1755520324181283","0.05855282878244494"
"2482576776","0.09212616350348046","0.06572287239006984","0.07158505110674607","0.13778335637171515","0.09805882487065519","0.031062969381544424","0.26544147917583355","0.15386840451218864","0.08435087868776668"
"2482577350","0.11862928887455147","0.08510507412480897","0.054603547524407575","0.07010117991985003","0.11280190598715532","0.029981643732375392","0.3235963397066206","0.14508671962727576","0.06009430050295485"
"2482934921","0.06708427294032922","0.12267975598367098","0.06414300781120018","0.12703924394346822","0.1314214384562843","0.041851302680090505","0.17680156574315445","0.18069809306029025","0.08828131938151196"
"2482934922","0.09788659501497404","0.06661327414626657","0.07380606658485551","0.09038299931253364","0.14714541635544584","0.03059156732354083","0.24251712736465922","0.18321017048801633","0.06784678340970807"
"2482934924","0.09943787398473795","0.0659984619796604","0.07751864669091396","0.09597560791152299","0.13754630424499453","0.031239315880681615","0.24024037753333574","0.18678967628133353","0.06525373549281935"
"2482985439","0.15599690619428047","0.07277298168907277","0.1011796995001284","0.07729051284139499","0.09918623398627667","0.02345727140293123","0.25277759820618384","0.18169075757630618","0.035648038603425476"
"2483108097","0.11145733926995648","0.07959958532031448","0.057555326654718214","0.07565110593182905","0.13671508106700386","0.025305414460721647","0.29326838845513786","0.15626228607321915","0.06418547276709922"
"2483136013","0.105978676107698","0.06562306462495136","0.03380573927233961","0.06913526367178328","0.1292673450412554","0.077159100280895","0.28008979076369156","0.15518356061957073","0.08375745961781501"
"2483136018","0.16439290178252075","0.08318378730704883","0.039362286978264396","0.07068132302097883","0.11000673667693586","0.03819972789960286","0.31407180005302593","0.11095430179549409","0.06914713448612841"
"2483280790","0.10356413756590827","0.09716152286651245","0.04179023170272702","0.06041092582059921","0.1523309168869603","0.03985071062380845","0.2329716934125277","0.17722395555048606","0.09469590557047057"
"2483468138","0.22308300162919636","0.10414155535095031","0.04961312494441206","0.06562380575405187","0.10500397304365544","0.04249134915603322","0.19249300565527","0.13414014118880274","0.08341004327762803"
"2483468141","0.1609242058096449","0.07176643299695598","0.05561853925448746","0.12795386662904118","0.09525136042536045","0.029604923468715284","0.2270347407475499","0.1547001507303551","0.07714577993788976"
"2483468143","0.11844571774450463","0.0958253232945054","0.11233433520625553","0.09846865061688105","0.09042715561059265","0.026525371846359308","0.23339024442457204","0.14783209415427395","0.07675110710205543"
"2483468144","0.05862409425960668","0.03599361934420236","0.08601499416811621","0.08418050581033845","0.09997194982422236","0.021448015185781422","0.18059394632959405","0.37811535955204223","0.055057515526096265"
"2483468150","0.12583315447422466","0.09384497738738568","0.03839404727197444","0.03887679277524557","0.1028021010132496","0.021777302670041188","0.2421395400450779","0.2860550258569572","0.05027705850584381"
"2483468151","0.1270446277993495","0.08131854206375574","0.06823296286865312","0.07148310502078364","0.16141598520553466","0.039909666378399426","0.26533166412890136","0.11436770574754652","0.07089574078707604"
"2483468175","0.11885809624270777","0.14966241340348616","0.12126441491745309","0.08332603442971952","0.07304021392361783","0.031624491136026917","0.20667703182434058","0.13165339128299805","0.08389391283965013"
"2483536390","0.11327770257648281","0.08730414723413218","0.15562985345331973","0.16504881047909967","0.09033337972223245","0.017938625169172096","0.18695852243750302","0.12114551724421303","0.06236344168384504"
"2483536417","0.16631314851700268","0.0823420773427025","0.044298320816261526","0.0743376750991578","0.10225040235189403","0.04067781461981089","0.2805497535752213","0.11804903839637142","0.09118176928157788"
"2483536432","0.10029498178935178","0.06184449365364676","0.04124753269788398","0.0686970212583223","0.12112773589482081","0.07124288604734874","0.2734895621882697","0.15642023016241838","0.10563555630793757"
"2483536439","0.12297228004045495","0.0871385419355985","0.03699582681479467","0.06299507072284787","0.15034902364793834","0.029481047433155126","0.2853218059703911","0.18510908423214484","0.03963731920267463"
"2483551306","0.18271412203384235","0.08214967334915188","0.05456936657491083","0.05234386524078555","0.14069105779316762","0.03383345477275277","0.20577644523940258","0.1748568919283427","0.07306512306764365"
"2483551308","0.13204499784139334","0.07033695251548698","0.04687480844383731","0.08753487418200882","0.09620278439595278","0.05034086553354698","0.26812503311324776","0.14420988908704016","0.10432979488748587"
"2483555476","0.11191769829949023","0.0737351343514831","0.06599947976583095","0.09661721526187735","0.11716267551098676","0.057146490101723776","0.2523269725170033","0.14667528891002735","0.07841904528157713"
"2483572521","0.1046790099071521","0.10613719658381962","0.07627533652884265","0.27195619666393256","0.11697850842282294","0.015586260893315648","0.1706448653008253","0.09896085239906623","0.038781773300222956"
"2483572531","0.1276897116325851","0.08794162148689245","0.05123194780572776","0.11980059148429249","0.11298852856572995","0.02361569767083518","0.2472197980362278","0.1583375581395186","0.0711745451781906"
"2483572534","0.15060248888285305","0.11666093870844259","0.07892870877378311","0.05020449331683988","0.12137941402092936","0.04192275551399695","0.23379241784752575","0.12667154608936249","0.07983723684626691"
"2483572538","0.157033758944632","0.09692631250790908","0.03378974569893254","0.09395263502971134","0.10399025279890163","0.028588972352510345","0.2659552043620023","0.14432578044304953","0.07543733786235127"
"2483572553","0.18634846107604644","0.07725926121620273","0.03044873935048562","0.053820323617683","0.16773719555306288","0.03037478627696513","0.2895188447181598","0.10276715584437136","0.061725232347023026"
"2483572600","0.19282852407181952","0.11293039433719634","0.048443465842760394","0.08314067578571048","0.1007155241411109","0.034678186151475214","0.16819923868869943","0.1695187362075897","0.08954525477363796"
"2483572613","0.06977022388200434","0.08340864743009749","0.10864247256676293","0.0443320852461575","0.13455997093791763","0.03836008069985416","0.18581436963141218","0.19048362864189028","0.14462852096390352"
"2483572616","0.10324559881407595","0.08196047467263361","0.056392839232738017","0.06427404966124833","0.15626622222511424","0.045272449661636335","0.24557466268346295","0.16492775988409994","0.0820859431649906"
"2483572671","0.1850313591557865","0.15598076909221653","0.06455856885547434","0.07983852736757907","0.08262584260705653","0.029233430166973558","0.2235149104609631","0.11092079425359394","0.06829579804035643"
"2483572673","0.09102436827640331","0.05985576917899638","0.08994392760019047","0.05629205236883852","0.15310870906991986","0.036119117353362935","0.27592197050010386","0.1545148842567087","0.08321920139547594"
"2483572676","0.13031532402786258","0.06269929707101313","0.1277537123378076","0.050517790400368315","0.1474039554967585","0.02187822518993746","0.21562816771652774","0.19222658209742638","0.05157694566229825"
"2483572681","0.08464637412230164","0.0689394662940755","0.07049982675415867","0.18639839565778238","0.1288711144265154","0.025305596731487474","0.20965286309645612","0.1570437878916883","0.0686425750255345"
"2483572684","0.15111197543294097","0.11151792867471783","0.09928213390673905","0.07254621838744704","0.10403784487916715","0.013275273006530511","0.2526630749656625","0.1284497577657755","0.06711579298101948"
"2483572686","0.10138444102482151","0.07903611967997008","0.03744553014996609","0.08131018039259574","0.13045646087650867","0.05933356108067103","0.24917579171662765","0.16664871442543663","0.09520920065340262"
"2483572703","0.10475431196336042","0.09476368098367156","0.05882726486727251","0.04880513178413805","0.1011366940534188","0.03129852142723436","0.278500756696847","0.2203595623740158","0.061554075850041516"
"2483572709","0.09860885020962248","0.07631191631031489","0.06013794858087949","0.04129432450656069","0.13679666062245083","0.02156627521247041","0.2709206061956846","0.22183906568140666","0.07252435268060999"
"2483572716","0.19857532567726172","0.12467985699416846","0.02935306420678404","0.1158998139764417","0.1093179826250309","0.04068679248977941","0.1713046915846929","0.1265984730866761","0.0835839993591648"
"2483572720","0.09501525186940786","0.09530452341735318","0.062427350684410084","0.07983452628962281","0.13567586198503562","0.026200205564019544","0.303883810127438","0.14387034538482996","0.05778812467788297"
"2483574820","0.08681645731503271","0.06919890188973712","0.08396508712120333","0.07014734977900318","0.16752156652873776","0.03907872027127848","0.19563605326633665","0.1814341317050739","0.10620173212359686"
"2483574826","0.10890595805981472","0.11367307669956084","0.0682219149705173","0.07256183296807821","0.14174076414663198","0.02382548138046694","0.2750939521082574","0.12773843970212018","0.06823857996455247"
"2483574842","0.1089059617253744","0.11367307714758514","0.06822191417933385","0.07256183324819337","0.1417407623866285","0.02382548075351936","0.2750939499841023","0.12773843772380847","0.06823858285145462"
"2483574860","0.04660923448939007","0.07828383786319379","0.033303642886541425","0.0685192980833054","0.13801240562846068","0.021183350219071327","0.2250687601740468","0.3366033627791184","0.05241610787687203"
"2483574861","0.08681645236939552","0.06919891698382631","0.08396507940917977","0.07014735001601739","0.1675215538015654","0.0390787226413035","0.1956360406687415","0.1814341337508045","0.10620175035916608"
"2483574862","0.1421331565928777","0.13408038270356787","0.042004709286275296","0.10856286445698815","0.10417917410650615","0.02499301837560774","0.2086555174140074","0.17846332736264933","0.05692784970152038"
"2483574866","0.11054607569787515","0.08430895712780201","0.18715988048341894","0.07649935077159663","0.12480427396461807","0.025411521422793806","0.21895693744774977","0.10164395050059839","0.07066905258354718"
"2483574894","0.08641792383400747","0.08842148147461981","0.09248649214574725","0.06809286047516493","0.16359020784838377","0.027075423916797136","0.2554517364540621","0.15317119588811237","0.06529267796310517"
"2483574922","0.11365975148687912","0.07548763817658946","0.09398247305656937","0.13452733163155153","0.09712987115821063","0.017094859617033484","0.28303193409141797","0.14228212590999997","0.042804014871748425"
"2483596833","0.11578598169084235","0.07465851134020539","0.07334023903448594","0.21767707132982575","0.1317415722648746","0.026174734344977947","0.16879926069281628","0.12934191531004416","0.062480713991927575"
"2483662849","0.11949287153876746","0.08560482348274163","0.0637539762457205","0.06904843867648891","0.1478803448338513","0.04479073039866991","0.2804174227480254","0.09763108262343764","0.09138030945229726"
"2483662950","0.182934938340502","0.12395923414565649","0.09044861207582044","0.049051551443138545","0.08067051435805035","0.019244980893845014","0.24212426280250648","0.1450690665132566","0.06649683942722405"
"2483663056","0.1609242077151845","0.07176642823783431","0.055618545773379935","0.12795387395819735","0.09525135353704267","0.029604915119299944","0.22703475116771646","0.15470015186729985","0.07714577262404494"
"2483663108","0.13674027559211777","0.08821354131524609","0.060554941231786855","0.11497771600869833","0.09681910504694607","0.029493348851353116","0.26270324658533395","0.14878319945352628","0.06171462591499157"
"2483663123","0.12583314127391473","0.09384498702344131","0.038394045046158426","0.03887679448925322","0.10280209258014117","0.021777306673059348","0.2421395631206193","0.2860550141727493","0.050277055620663196"
"2483663601","0.1607509216099907","0.09638425956477913","0.05297196961718947","0.06585716888358914","0.1010603823005628","0.022678315648918417","0.2572907000684629","0.19265140125493502","0.05035488105157245"
"2483663606","0.185815795946085","0.08794607447406239","0.057562146092927424","0.07239992270100085","0.11323780387531027","0.03947726182522267","0.19284468933475282","0.14118017519327325","0.10953613055736536"
"2483664465","0.05585148985122749","0.052475107653909676","0.033207967655551514","0.07672617335140584","0.13862618981391311","0.08145523962641506","0.23209296950979644","0.20926645920899178","0.12029840332878913"
"2483664646","0.2013892670619007","0.10541775738947214","0.04073451942383143","0.10065497305722877","0.06018358318748907","0.02508937474920095","0.25045989409886293","0.11785145329525046","0.09821917773676357"
"2483664690","0.14734448163939842","0.12253537402810469","0.06371374898423728","0.04282274651224851","0.11247338339347071","0.03952283581631487","0.21170467703975804","0.16202016252525342","0.09786259006121403"
"2483664704","0.10614863320132466","0.10730778227447149","0.08244773473857026","0.05757556392640023","0.10767391466125596","0.04302706037339374","0.27130532729092244","0.11230011761158651","0.1122138659220747"
"2483664780","0.12686772882463046","0.06842741527269741","0.04892354581480316","0.123761773463971","0.14807400514468594","0.049400452864332055","0.14674312879326432","0.17457845413005077","0.11322349569156488"
"2483664788","0.10213012189930498","0.09360861718802484","0.043714734958919886","0.05559855414364519","0.1504006835609656","0.041641191611923645","0.23092284625145804","0.18331240755627307","0.09867084282948478"
"2483664829","0.12344555948821555","0.09902943451986983","0.06937558790429993","0.06592780275176778","0.09339670666649574","0.02930460697926858","0.24969132829875457","0.2154396398957957","0.05438933349553233"
"2483664838","0.11762868643619692","0.08697842031768727","0.11330357930214854","0.09375906102328231","0.12037764274707338","0.030385198806606974","0.20982849593129219","0.14942042100028555","0.07831849443542688"
"2483665624","0.08761152294469045","0.09790592093935953","0.0653469667877824","0.11572622838923553","0.14355426299708726","0.029789144913169613","0.2114307294857164","0.15636313914419958","0.09227208439875925"
"2483701669","0.15458713908623506","0.13670444202323356","0.0709335184655631","0.08711801732206172","0.09549164209329669","0.04520830702252359","0.22662089492310625","0.11711980749060193","0.06621623157337812"
"2483702575","0.10720784728603862","0.09884017920771199","0.08319574344150912","0.06107510304482983","0.10660800798743111","0.061612995415672986","0.18400762883419433","0.15402087183926533","0.1434316229433467"
"2483702605","0.075092769115961","0.07642219917666838","0.07415731749221903","0.06447766049718281","0.1305709756339084","0.03421433492133904","0.31245696345940877","0.16899181412279982","0.06361596558051273"
"2483702657","0.13475470493288746","0.11878752632554526","0.05530373338432515","0.05532876861894015","0.12034350761261163","0.039557625462940275","0.21491883964589228","0.1696216686681919","0.09138362534866587"
